# Atomic Number: 1 Intercept: 31.7306 Slope: -1
7.174 	1	8
7.0093 	1	9
6.9936 	1	11
5.3555 	1	15
3.3523 	1	16
4.308 	1	21
4.3733 	1	22
6.8873 	1	31
6.31015 	1	32
6.9707 	1	33
6.31015 	1	34
6.8873 	1	35
3.6195 	1	38
2.5588 	1	39
4.6973 	1	40
7.43655 	1	51
8.18 	1	52
8.18 	1	53
7.43655 	1	54
7.4169 	1	55
3.0861 	1	56
2.5629 	1	57
4.3209 	1	58
3.2365 	1	59
3.6977 	1	60
5.9305 	1	61
7.76765 	1	69
7.12895 	1	70
7.76765 	1	71
7.12895 	1	72
2.4438 	1	74
2.4438 	1	75
2.4438 	1	76
15.9085 	1	78
